trans_date_trans_time,cc_num,merchant,category,amt,city
2020-08-25 01:28:04,4512828414983801773,fraud_Eichmann-Russel,misc_pos,735.07,Uledi
2020-08-25 02:30:00,4471568287204,"fraud_Heller, Gutmann and Zieme",grocery_pos,304.82,Pelham
2020-08-25 02:47:51,4512828414983801773,fraud_McGlynn-Jaskolski,misc_pos,746.6,Uledi
2020-08-25 13:29:06,3501365119557234,fraud_Heathcote LLC,shopping_net,981.48,Loving
2020-08-25 16:34:51,4658490815480264,fraud_Hills-Witting,shopping_net,867.23,Keisterville
2020-08-25 22:02:35,4119762878330989,fraud_Jerde-Hermann,travel,10.71,Eureka
2020-08-25 22:20:39,4471568287204,fraud_Kautzer and Sons,personal_care,20.93,Pelham
2020-08-25 22:26:37,4119762878330989,fraud_Torphy-Goyette,shopping_pos,938.71,Eureka
2020-08-25 22:36:22,4119762878330989,fraud_Donnelly PLC,misc_net,776.33,Eureka
2020-08-25 22:39:21,3501365119557234,fraud_Auer-West,shopping_net,965.6,Loving
2020-08-25 22:43:14,4119762878330989,fraud_Koepp-Witting,grocery_pos,277.07,Eureka
2020-08-25 22:49:42,3501365119557234,fraud_Kris-Weimann,misc_net,790.95,Loving
2020-08-25 22:56:20,4512828414983801773,"fraud_Turner, Ziemann and Lehner",food_dining,113.15,Uledi
2020-08-25 23:11:19,4512828414983801773,fraud_Kassulke Inc,entertainment,474.73,Uledi
2020-08-25 23:11:24,4512828414983801773,fraud_Runte-Mohr,food_dining,108.56,Uledi
2020-08-25 23:12:47,4658490815480264,fraud_Cole PLC,grocery_pos,314.02,Keisterville
2020-08-25 23:23:17,4471568287204,"fraud_Cormier, Stracke and Thiel",entertainment,347.05,Pelham
2020-08-25 23:28:00,3501365119557234,fraud_Boyer PLC,shopping_net,976.1,Loving
2020-08-25 23:52:04,4119762878330989,fraud_Donnelly PLC,misc_net,854.79,Eureka
2020-08-26 00:50:12,3563837241599446,fraud_Kiehn-Emmerich,grocery_pos,312.74,Newberg
2020-08-26 01:14:56,4119762878330989,fraud_Murray-Smitham,grocery_pos,304.81,Eureka
2020-08-26 01:24:26,4512828414983801773,fraud_Barrows PLC,shopping_pos,754.99,Uledi
2020-08-26 02:10:44,4512828414983801773,fraud_Schumm PLC,shopping_net,834.55,Uledi
2020-08-26 07:13:37,583699482621,fraud_Miller-Hauck,grocery_pos,305.1,Waupaca
2020-08-26 07:16:58,4512828414983801773,fraud_Williamson LLC,misc_pos,662.94,Uledi
2020-08-26 11:48:19,3563837241599446,fraud_Strosin-Cruickshank,grocery_pos,305.28,Newberg
2020-08-26 12:21:40,583699482621,fraud_Block-Parisian,misc_net,781.31,Waupaca
2020-08-26 13:17:40,583699482621,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1104.35,Waupaca
2020-08-26 22:16:40,4119762878330989,fraud_Pacocha-Bauch,shopping_pos,935.55,Eureka
2020-08-26 22:28:18,583699482621,"fraud_Daugherty, Pouros and Beahan",shopping_pos,984.45,Waupaca
2020-08-26 22:52:30,4119762878330989,fraud_Kris-Weimann,misc_net,864.74,Eureka
2020-08-26 23:01:35,4512828414983801773,fraud_Frami Group,entertainment,557.62,Uledi
2020-08-26 23:38:42,4512828414983801773,"fraud_Dare, Fritsch and Zboncak",health_fitness,18.42,Uledi
2020-08-26 23:40:50,3563837241599446,fraud_Auer-West,shopping_net,998.47,Newberg
2020-08-27 00:50:04,3563837241599446,"fraud_Raynor, Reinger and Hagenes",gas_transport,11.0,Newberg
2020-08-27 00:52:20,6011975266774121,fraud_Kilback LLC,grocery_pos,293.25,Annapolis
2020-08-27 02:45:32,3563837241599446,fraud_Auer-Mosciski,grocery_pos,306.41,Newberg
2020-08-27 02:52:46,6011975266774121,"fraud_Schaefer, Maggio and Daugherty",gas_transport,8.91,Annapolis
2020-08-27 03:01:49,583699482621,fraud_Strosin-Cruickshank,grocery_pos,283.33,Waupaca
2020-08-27 03:45:17,583699482621,fraud_Kilback LLC,grocery_pos,278.02,Waupaca
2020-08-27 11:43:19,3563837241599446,fraud_Hudson-Ratke,grocery_pos,286.88,Newberg
2020-08-27 12:09:29,3563837241599446,"fraud_Heathcote, Yost and Kertzmann",shopping_net,949.25,Newberg
2020-08-27 21:07:14,6011975266774121,fraud_Hudson-Ratke,grocery_pos,312.19,Annapolis
2020-08-27 22:03:12,583699482621,"fraud_Labadie, Treutel and Bode",shopping_net,892.48,Waupaca
2020-08-27 22:16:09,3563837241599446,"fraud_Moore, Dibbert and Koepp",misc_net,656.66,Newberg
2020-08-27 22:48:50,6011104316292105,fraud_Gottlieb-Hansen,personal_care,20.91,Drakes Branch
2020-08-27 23:10:16,3563837241599446,"fraud_Ferry, Lynch and Kautzer",misc_net,892.22,Newberg
2020-08-27 23:12:51,6011975266774121,fraud_Pfeffer and Sons,shopping_pos,938.12,Annapolis
2020-08-27 23:14:06,583699482621,fraud_Beier-Hyatt,shopping_pos,1013.3,Waupaca
2020-08-27 23:21:14,6011104316292105,fraud_Beier and Sons,home,246.3,Drakes Branch
2020-08-27 23:26:07,6011104316292105,fraud_Leannon-Ward,food_dining,126.48,Drakes Branch
2020-08-27 23:28:27,6011975266774121,fraud_Huel-Langworth,misc_net,726.12,Annapolis
2020-08-27 23:28:41,583699482621,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1060.3,Waupaca
2020-08-27 23:34:28,6011975266774121,fraud_Kilback LLC,grocery_pos,312.87,Annapolis
2020-08-28 01:00:31,6011104316292105,fraud_Turner and Sons,shopping_pos,853.55,Drakes Branch
2020-08-28 02:33:26,6011104316292105,fraud_Turner and Sons,shopping_pos,892.53,Drakes Branch
2020-08-28 04:20:14,6011975266774121,fraud_Rutherford-Mertz,grocery_pos,262.36,Annapolis
2020-08-28 16:29:16,6011975266774121,fraud_Auer-West,shopping_net,947.54,Annapolis
2020-08-28 17:15:33,6011975266774121,fraud_Kovacek Ltd,travel,9.89,Annapolis
2020-08-28 23:13:37,6011104316292105,fraud_Adams-Barrows,health_fitness,19.17,Drakes Branch
2020-08-28 23:39:23,6011104316292105,fraud_Baumbach Ltd,personal_care,21.06,Drakes Branch
2020-08-28 23:43:38,6011975266774121,fraud_Schmidt and Sons,shopping_net,1107.04,Annapolis
2020-08-28 23:52:29,6011975266774121,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1009.0,Annapolis
2020-08-28 23:53:31,6011975266774121,"fraud_Kerluke, Considine and Macejkovic",misc_net,937.29,Annapolis
2020-08-30 03:09:32,6596735789587928,fraud_Cole PLC,grocery_pos,328.89,Watertown
2020-08-30 03:19:59,6596735789587928,fraud_Cartwright-Harris,grocery_pos,284.36,Watertown
2020-08-30 18:16:09,6596735789587928,fraud_Denesik and Sons,shopping_pos,1031.42,Watertown
2020-08-30 22:16:06,6596735789587928,fraud_Boyer-Reichert,shopping_net,1169.13,Watertown
2020-08-30 22:20:42,6596735789587928,fraud_Osinski Inc,personal_care,19.13,Watertown
2020-08-30 23:01:20,6596735789587928,"fraud_Reichert, Huels and Hoppe",shopping_net,893.61,Watertown
2020-08-31 01:14:14,6596735789587928,fraud_Deckow-O'Conner,grocery_pos,280.72,Watertown
2020-08-31 22:55:44,6596735789587928,fraud_Durgan-Auer,misc_net,832.2,Watertown
2020-08-31 23:20:52,6596735789587928,"fraud_Labadie, Treutel and Bode",shopping_net,1183.42,Watertown
2020-08-31 23:52:22,6596735789587928,fraud_Torphy-Kertzmann,health_fitness,25.43,Watertown
2020-09-01 00:19:23,4003989662068504,fraud_Nader-Heller,misc_net,796.45,Bessemer
2020-09-01 01:10:19,4003989662068504,fraud_Bednar Group,misc_net,872.36,Bessemer
2020-09-01 05:24:37,180052752563109,fraud_Hackett-Lueilwitz,grocery_pos,289.49,Arlington
2020-09-01 09:19:58,180052752563109,"fraud_Raynor, Feest and Miller",gas_transport,7.99,Arlington
2020-09-01 10:45:58,180052752563109,"fraud_Moen, Reinger and Murphy",grocery_pos,312.52,Arlington
2020-09-01 14:11:00,180052752563109,fraud_Kris-Weimann,misc_net,920.01,Arlington
2020-09-01 18:48:57,180052752563109,"fraud_Little, Gutmann and Lynch",shopping_net,970.72,Arlington
2020-09-01 20:57:17,180052752563109,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1060.43,Arlington
2020-09-01 22:50:34,180052752563109,fraud_Lebsack and Sons,misc_net,755.75,Arlington
2020-09-01 22:58:51,180052752563109,"fraud_Altenwerth, Cartwright and Koss",shopping_net,989.45,Arlington
2020-09-01 22:59:13,4003989662068504,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1077.25,Bessemer
2020-09-01 22:59:31,4003989662068504,fraud_Boyer PLC,shopping_net,1159.44,Bessemer
2020-09-01 23:45:19,180052752563109,fraud_Terry-Huel,shopping_net,912.95,Arlington
2020-09-02 01:51:21,4003989662068504,fraud_DuBuque LLC,grocery_pos,298.22,Bessemer
2020-09-02 02:09:58,4509142395811241,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,321.06,Surrency
2020-09-02 10:03:27,4003989662068504,fraud_Vandervort-Funk,grocery_pos,308.53,Bessemer
2020-09-02 22:14:21,180052752563109,fraud_Lind-Buckridge,entertainment,413.84,Arlington
2020-09-02 22:35:52,4003989662068504,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1098.59,Bessemer
2020-09-02 22:40:13,180052752563109,fraud_Miller-Harris,misc_net,789.22,Arlington
2020-09-02 22:59:47,4003989662068504,"fraud_Daugherty, Pouros and Beahan",shopping_pos,691.48,Bessemer
2020-09-02 23:18:42,180052752563109,fraud_Bednar Group,misc_net,886.43,Arlington
2020-09-02 23:48:33,4509142395811241,fraud_Klocko LLC,misc_net,718.27,Surrency
2020-09-03 03:50:40,4509142395811241,fraud_Bailey-Morar,grocery_pos,319.8,Surrency
2020-09-03 22:01:38,4509142395811241,fraud_Mante Group,misc_net,725.34,Surrency
2020-09-03 22:21:11,4509142395811241,fraud_Predovic Inc,shopping_net,1236.28,Surrency
2020-09-03 23:14:41,4509142395811241,fraud_Rempel Inc,shopping_net,902.66,Surrency
2020-09-03 23:27:10,4509142395811241,fraud_Ernser-Feest,home,422.31,Surrency
2020-09-03 23:33:07,4509142395811241,fraud_Rempel Inc,shopping_net,1050.25,Surrency
2020-09-04 00:46:50,4417677808209716,"fraud_Bernier, Volkman and Hoeger",misc_net,739.85,Birmingham
2020-09-04 01:05:47,341283058448499,fraud_Dicki Ltd,grocery_net,13.6,Brinson
2020-09-04 02:02:54,3550412175018089,fraud_Emard Inc,gas_transport,10.69,Lexington
2020-09-04 02:12:27,4417677808209716,fraud_Miller-Hauck,grocery_pos,336.46,Birmingham
2020-09-04 02:39:34,4417677808209716,fraud_Runolfsson and Sons,grocery_net,9.05,Birmingham
2020-09-04 03:07:03,341283058448499,fraud_Cummings LLC,gas_transport,19.47,Brinson
2020-09-04 03:43:16,3550412175018089,"fraud_Heller, Gutmann and Zieme",grocery_pos,332.59,Lexington
2020-09-04 06:27:23,341283058448499,"fraud_Casper, Hand and Zulauf",grocery_pos,326.12,Brinson
2020-09-04 07:14:47,2712209726293386,fraud_Daugherty-Thompson,food_dining,111.17,Baton Rouge
2020-09-04 17:53:37,3550412175018089,fraud_Mayert Group,shopping_pos,969.74,Lexington
2020-09-04 20:28:45,3550412175018089,"fraud_Watsica, Haag and Considine",shopping_pos,912.51,Lexington
2020-09-04 22:11:13,3550412175018089,fraud_Klocko LLC,misc_net,868.91,Lexington
2020-09-04 22:14:39,4417677808209716,fraud_Kozey-Boehm,shopping_net,942.7,Birmingham
2020-09-04 22:17:00,341283058448499,fraud_Kuhic LLC,shopping_net,1186.21,Brinson
2020-09-04 22:27:44,4417677808209716,fraud_Predovic Inc,shopping_net,1016.98,Birmingham
2020-09-04 23:03:57,3550412175018089,fraud_Kris-Padberg,shopping_pos,925.38,Lexington
2020-09-04 23:26:00,3550412175018089,fraud_Welch Inc,misc_net,677.77,Lexington
2020-09-04 23:40:41,341283058448499,fraud_Lockman Ltd,grocery_pos,364.21,Brinson
2020-09-04 23:54:40,3550412175018089,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1113.85,Lexington
2020-09-05 01:06:29,4904681492230012,"fraud_Altenwerth, Cartwright and Koss",shopping_net,971.34,Cottekill
2020-09-05 02:04:57,341283058448499,fraud_Koepp-Parker,grocery_pos,323.22,Brinson
2020-09-05 02:33:28,2712209726293386,fraud_Bins-Tillman,entertainment,565.42,Baton Rouge
2020-09-05 02:34:32,341283058448499,fraud_McDermott-Weimann,grocery_pos,337.99,Brinson
2020-09-05 03:05:14,3550412175018089,fraud_Koepp-Parker,grocery_pos,244.56,Lexington
2020-09-05 03:07:28,4417677808209716,fraud_Stracke-Lemke,grocery_pos,277.3,Birmingham
2020-09-05 03:13:28,4417677808209716,"fraud_Parisian, Schiller and Altenwerth",misc_net,859.07,Birmingham
2020-09-05 13:56:35,4904681492230012,"fraud_Witting, Beer and Ernser",home,257.34,Cottekill
2020-09-05 22:09:49,4904681492230012,"fraud_McLaughlin, Armstrong and Koepp",travel,10.51,Cottekill
2020-09-05 22:29:56,341283058448499,fraud_McDermott-Weimann,grocery_pos,269.12,Brinson
2020-09-05 22:31:51,2712209726293386,fraud_Leffler-Goldner,personal_care,20.77,Baton Rouge
2020-09-05 22:44:28,2712209726293386,fraud_Will Ltd,food_dining,129.72,Baton Rouge
2020-09-05 22:54:01,2712209726293386,fraud_Abbott-Steuber,personal_care,17.88,Baton Rouge
2020-09-05 22:58:53,341283058448499,fraud_Medhurst PLC,shopping_net,1044.98,Brinson
2020-09-05 23:03:16,4417677808209716,"fraud_Gottlieb, Considine and Schultz",shopping_net,953.66,Birmingham
2020-09-05 23:18:11,4417677808209716,fraud_Hills-Witting,shopping_net,825.32,Birmingham
2020-09-05 23:22:16,4904681492230012,fraud_Hoppe-Parisian,kids_pets,19.01,Cottekill
2020-09-05 23:35:35,4417677808209716,fraud_Ankunding LLC,shopping_net,1168.61,Birmingham
2020-09-05 23:38:04,3550412175018089,"fraud_Reichert, Rowe and Mraz",shopping_net,881.37,Lexington
2020-09-05 23:41:16,4417677808209716,"fraud_Baumbach, Feeney and Morar",shopping_net,953.66,Birmingham
2020-09-05 23:42:38,4904681492230012,fraud_Morissette LLC,entertainment,422.28,Cottekill
2020-09-05 23:52:22,3550412175018089,fraud_Dooley Inc,shopping_pos,1050.65,Lexington
2020-09-05 23:57:54,341283058448499,fraud_Lebsack and Sons,misc_net,792.99,Brinson
2020-09-06 01:54:53,36913587729122,fraud_Stark-Batz,entertainment,429.9,Meridian
2020-09-06 02:52:39,4904681492230012,fraud_Kozey-Boehm,shopping_net,1074.89,Cottekill
2020-09-06 03:32:05,4904681492230012,fraud_Welch Inc,misc_net,795.99,Cottekill
2020-09-06 03:36:28,4904681492230012,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1028.83,Cottekill
2020-09-06 08:27:32,4904681492230012,fraud_Cummerata-Jones,gas_transport,8.44,Cottekill
2020-09-06 09:20:14,4904681492230012,"fraud_Jones, Sawayn and Romaguera",misc_net,845.29,Cottekill
2020-09-06 20:02:54,4904681492230012,"fraud_Koss, Hansen and Lueilwitz",home,279.9,Cottekill
2020-09-06 22:04:35,4904681492230012,"fraud_Langosh, Wintheiser and Hyatt",food_dining,142.55,Cottekill
2020-09-06 22:06:17,36913587729122,fraud_Erdman-Schaden,personal_care,18.52,Meridian
2020-09-06 22:25:43,4904681492230012,fraud_Heaney-Marquardt,entertainment,493.98,Cottekill
2020-09-06 22:40:31,4904681492230012,fraud_Bartoletti and Sons,personal_care,18.42,Cottekill
2020-09-06 22:58:53,4904681492230012,"fraud_Larson, Quitzon and Spencer",travel,10.18,Cottekill
2020-09-07 00:28:46,3597926034019603,fraud_O'Keefe-Hudson,grocery_pos,258.85,Oakland
2020-09-07 00:39:16,36913587729122,fraud_Miller-Harris,misc_net,940.42,Meridian
2020-09-07 02:08:33,4623560839669,"fraud_Streich, Hansen and Veum",gas_transport,16.5,Lohrville
2020-09-07 02:25:44,36913587729122,"fraud_Huel, Hammes and Witting",grocery_pos,334.45,Meridian
2020-09-07 02:48:38,36913587729122,fraud_Auer-West,shopping_net,954.32,Meridian
2020-09-07 03:48:13,4623560839669,"fraud_Schumm, Bauch and Ondricka",grocery_pos,362.27,Lohrville
2020-09-07 18:44:48,4623560839669,"fraud_Schmeler, Bashirian and Price",shopping_net,992.81,Lohrville
2020-09-07 20:35:35,3597926034019603,fraud_Gibson-Deckow,entertainment,502.17,Oakland
2020-09-07 22:36:28,4623560839669,fraud_Kerluke Inc,misc_net,788.07,Lohrville
2020-09-07 22:50:55,4623560839669,"fraud_Windler, Goodwin and Kovacek",home,394.82,Lohrville
2020-09-07 23:03:12,4623560839669,fraud_Koelpin and Sons,misc_net,703.63,Lohrville
2020-09-07 23:26:43,4623560839669,"fraud_Schmeler, Bashirian and Price",shopping_net,839.55,Lohrville
2020-09-07 23:30:44,4623560839669,fraud_Kerluke-Abshire,shopping_net,974.1,Lohrville
2020-09-07 23:59:38,4623560839669,fraud_Boyer-Reichert,shopping_net,1023.35,Lohrville
2020-09-08 00:20:14,3597926034019603,fraud_Koepp-Witting,grocery_pos,304.14,Oakland
2020-09-08 01:01:54,570273151375,fraud_Lockman Ltd,grocery_pos,363.98,Allentown
2020-09-08 01:51:50,3597926034019603,fraud_Jaskolski-Vandervort,misc_net,586.09,Oakland
2020-09-08 03:12:18,570273151375,"fraud_Adams, Kovacek and Kuhlman",grocery_net,15.83,Allentown
2020-09-08 03:14:15,3597926034019603,"fraud_Mosciski, Gislason and Mertz",grocery_pos,281.61,Oakland
2020-09-08 03:36:13,570273151375,fraud_Rau and Sons,grocery_pos,304.59,Allentown
2020-09-08 03:41:56,3597926034019603,fraud_Pacocha-O'Reilly,grocery_pos,338.13,Oakland
2020-09-08 19:35:23,570273151375,fraud_Kuhic LLC,shopping_net,990.61,Allentown
2020-09-08 21:15:47,570273151375,fraud_Klein Group,entertainment,577.16,Allentown
2020-09-08 22:03:22,4623560839669,fraud_Corwin-Romaguera,travel,7.74,Lohrville
2020-09-08 22:04:04,570273151375,fraud_Medhurst PLC,shopping_net,936.85,Allentown
2020-09-08 22:15:18,570273151375,fraud_Miller-Hauck,grocery_pos,321.51,Allentown
2020-09-08 22:16:56,3597926034019603,fraud_Jewess LLC,shopping_pos,715.07,Oakland
2020-09-08 22:28:33,4623560839669,"fraud_Moen, Reinger and Murphy",grocery_pos,351.27,Lohrville
2020-09-08 22:49:57,4623560839669,"fraud_Bahringer, Schoen and Corkery",shopping_pos,676.8,Lohrville
2020-09-08 22:50:31,570273151375,fraud_Bogisich Inc,grocery_pos,293.4,Allentown
2020-09-08 23:46:04,570273151375,fraud_Schmidt and Sons,shopping_net,1092.32,Allentown
2020-09-08 23:50:48,570273151375,fraud_Jast-McDermott,shopping_pos,872.35,Allentown
2020-09-09 00:50:45,4173950183554608,fraud_Schamberger-O'Keefe,grocery_pos,315.66,Monmouth Beach
2020-09-09 18:25:42,570273151375,fraud_Huel Ltd,misc_net,932.86,Allentown
2020-09-09 21:44:43,570273151375,fraud_Friesen Inc,shopping_pos,918.36,Allentown
2020-09-09 22:05:06,570273151375,fraud_Bauch-Raynor,grocery_pos,315.06,Allentown
2020-09-09 22:40:42,4173950183554608,fraud_Gerlach Inc,shopping_net,1006.38,Monmouth Beach
2020-09-09 22:45:39,4173950183554608,fraud_Fisher-Schowalter,shopping_net,1002.31,Monmouth Beach
2020-09-09 23:00:20,4173950183554608,fraud_Terry-Huel,shopping_net,857.51,Monmouth Beach
2020-09-09 23:23:47,4173950183554608,fraud_Heathcote LLC,shopping_net,1102.11,Monmouth Beach
2020-09-10 01:14:09,376656886990758,fraud_Bogisich-Homenick,misc_net,801.71,Zavalla
2020-09-10 02:45:27,376656886990758,"fraud_Greenholt, Jacobi and Gleason",gas_transport,11.7,Zavalla
2020-09-10 02:59:08,376656886990758,fraud_Mante Group,misc_net,869.31,Zavalla
2020-09-10 21:25:20,376656886990758,fraud_Mohr-Bayer,shopping_net,1012.71,Zavalla
2020-09-10 22:23:17,376656886990758,fraud_Kihn Inc,shopping_pos,788.01,Zavalla
2020-09-10 22:23:43,4173950183554608,fraud_Predovic Inc,shopping_net,1067.46,Monmouth Beach
2020-09-10 22:42:25,4173950183554608,fraud_Price Inc,shopping_net,965.21,Monmouth Beach
2020-09-10 23:28:12,4173950183554608,"fraud_Streich, Dietrich and Barton",shopping_net,1007.85,Monmouth Beach
2020-09-10 23:37:41,4173950183554608,fraud_Cormier LLC,shopping_net,957.83,Monmouth Beach
2020-09-11 00:28:02,376656886990758,"fraud_Olson, Becker and Koch",gas_transport,13.32,Zavalla
2020-09-11 01:13:10,376656886990758,fraud_Murray-Smitham,grocery_pos,314.62,Zavalla
2020-09-11 02:47:49,376656886990758,fraud_Heidenreich PLC,grocery_pos,292.41,Zavalla
2020-09-11 03:11:39,376656886990758,"fraud_Herman, Treutel and Dickens",misc_net,803.68,Zavalla
2020-09-11 04:20:27,376656886990758,"fraud_Casper, Hand and Zulauf",grocery_pos,312.41,Zavalla
2020-09-11 20:14:39,376656886990758,fraud_Lemke-Gutmann,shopping_net,1144.18,Zavalla
2020-09-11 22:17:45,376656886990758,fraud_Connelly-Carter,home,237.39,Zavalla
2020-09-12 02:58:20,213161293389774,"fraud_Heller, Gutmann and Zieme",grocery_pos,302.22,West Henrietta
2020-09-12 22:02:32,213161293389774,fraud_Nader-Heller,misc_net,964.3,West Henrietta
2020-09-12 23:03:32,213161293389774,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1062.27,West Henrietta
2020-09-13 01:14:23,213161293389774,fraud_Parisian and Sons,gas_transport,9.71,West Henrietta
2020-09-13 03:31:29,213161293389774,fraud_Bailey-Morar,grocery_pos,298.32,West Henrietta
2020-09-13 16:04:58,213161293389774,fraud_Klocko LLC,misc_net,738.31,West Henrietta
2020-09-13 18:13:25,213161293389774,fraud_Stamm-Witting,shopping_net,985.98,West Henrietta
2020-09-13 22:03:41,213161293389774,fraud_Gleason-Macejkovic,shopping_net,949.4,West Henrietta
2020-09-13 22:23:19,4586260469584,fraud_Hyatt-Blick,travel,8.49,Mound City
2020-09-13 22:34:23,4586260469584,"fraud_Stehr, Jewess and Schimmel",misc_net,710.45,Mound City
2020-09-13 22:40:46,4586260469584,fraud_Haley Group,misc_pos,48.95,Mound City
2020-09-13 23:09:52,213161293389774,"fraud_Mosciski, Ziemann and Farrell",shopping_net,961.84,West Henrietta
2020-09-13 23:29:22,4586260469584,fraud_Jast Ltd,shopping_net,995.71,Mound City
2020-09-13 23:39:52,4586260469584,"fraud_Mosciski, Gislason and Mertz",grocery_pos,344.55,Mound City
2020-09-13 23:42:36,213161293389774,fraud_Heathcote LLC,shopping_net,805.55,West Henrietta
2020-09-13 23:45:05,213161293389774,fraud_Kuhn LLC,misc_net,935.6,West Henrietta
2020-09-14 00:18:57,4586260469584,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.69,Mound City
2020-09-14 00:46:43,4586260469584,fraud_Harber Inc,gas_transport,19.23,Mound City
2020-09-14 14:24:26,4586260469584,fraud_Stamm-Witting,shopping_net,918.25,Mound City
